id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,KMeans_Cluster,DBSCAN_Cluster
0.400146373,0,0.0,0.571428571,0.710921401,0,0,0.475,0,0.0,0.0,0.242424242,0.666666667,0.558928571,1,0,0,0,1,0,0.074074074,0,0,0.875,0.708333333,0.5,0.573291367,0,0,0.875,0.458333333,0.444444444,0.593245431,0,0.209302326,0.0,0.124174373,Graduate,0,0
0.400159442,0,0.0,0.285714286,0.811009714,0,0,0.541666667,0,0.0,0.0,0.242424242,0.333333333,0.583928571,1,0,0,0,1,0,0.37037037,0,0,0.375,0.458333333,0.25,0.40647482,0,0,0.375,0.458333333,0.222222222,0.507749248,0,0.0,0.755555556,0.578599736,Enrolled,2,0
0.400172511,0,0.0,0.285714286,0.871651457,0,0,0.325,0,0.418604651,0.418604651,0.181818182,0.2,0.403571429,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.563848921,0,0,0.625,0.375,0.444444444,0.494795281,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.40018558,0,0.0,1.0,0.493082131,0,0,0.575,0,0.418604651,0.860465116,0.545454545,0.6,0.485714286,1,0,0,0,0,0,0.074074074,0,0,0.625,0.625,0.416666667,0.557553957,0,0,0.625,0.625,0.37037037,0.626925746,0,0.151162791,0.488888889,1.0,Dropout,0,0
0.400198649,0,0.0,0.285714286,0.556667648,0,0,0.858333333,0,0.418604651,0.837209302,0.545454545,0.333333333,0.775,0,0,0,0,0,0,0.074074074,0,0,0.625,0.791666667,0.416666667,0.689748201,0,0,0.625,0.625,0.444444444,0.63728892,0,0.593023256,1.0,0.311756935,Graduate,1,0
0.400211718,0,0.0,0.571428571,0.871651457,0,0,0.375,0,0.255813953,0.0,0.303030303,0.6,0.3375,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.736960432,0,0,0.625,0.541666667,0.37037037,0.533657183,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.400224787,0,0.730769231,0.285714286,0.418310274,0,0,0.51,0,0.837209302,0.837209302,0.545454545,0.6,1.0,0,0,0,0,1,0,1.0,0,0,0.625,0.0,0.0,0.0,0,0,0.625,0.0,0.0,0.0,0,0.558139535,0.288888889,0.772787318,Dropout,2,0
0.400237856,0,0.307692308,0.285714286,0.566087724,0,0,0.208333333,0,0.418604651,0.0,0.545454545,0.533333333,0.216071429,1,0,0,0,0,0,0.148148148,0,0,0.625,0.375,0.5,0.595323741,0,0,0.625,0.375,0.444444444,0.650242887,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.400250925,0,0.307692308,1.0,0.710921401,0,0,0.541666667,0,0.837209302,0.418604651,0.545454545,0.533333333,0.471428571,1,0,0,0,0,0,0.148148148,0,0,0.875,0.458333333,0.583333333,0.631339928,0,0,1.0,0.541666667,0.592592593,0.641498959,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.400263994,0,0.0,0.285714286,0.811009714,0,0,0.51,0,0.0,0.0,0.242424242,0.266666667,0.357142857,1,0,0,0,0,0,0.148148148,0,0,0.625,0.541666667,0.5,0.701551259,0,0,0.625,0.708333333,0.444444444,0.644691187,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.400277063,0,0.0,0.285714286,0.0,0,0,0.708333333,0,0.418604651,0.860465116,0.545454545,0.6,0.603571429,1,0,0,0,0,0,0.074074074,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.209302326,0.0,0.124174373,Dropout,2,0
0.400290132,0,0.0,0.571428571,0.710921401,0,0,0.491666667,0,0.0,0.418604651,0.242424242,0.333333333,0.517857143,1,0,0,0,0,0,0.074074074,0,0,1.0,0.541666667,0.583333333,0.778102518,0,0,1.0,0.541666667,0.518518519,0.761832061,0,0.593023256,1.0,0.311756935,Graduate,0,0
0.400303201,0,0.0,0.285714286,0.566087724,0,0,0.625,0,0.860465116,0.860465116,0.545454545,0.6,0.721428571,0,0,0,0,1,0,0.222222222,0,0,0.625,0.625,0.416666667,0.39073741,0,0,0.625,0.791666667,0.37037037,0.45593338,0,1.0,0.244444444,0.414795244,Graduate,1,0
0.40031627,0,0.730769231,0.285714286,0.566087724,0,0,0.125,0,0.837209302,0.837209302,0.363636364,0.4,0.142857143,0,0,0,0,0,0,1.0,0,0,0.625,0.875,0.166666667,0.31205036,0,0,0.625,1.0,0.074074074,0.45593338,0,0.918604651,0.8,0.0,Dropout,1,0
0.400329339,0,0.788461538,0.285714286,0.0,0,0,0.475,0,0.418604651,0.860465116,0.303030303,0.533333333,0.607142857,0,0,0,0,0,0,0.296296296,0,0,1.0,0.875,0.75,0.563848921,0,0,1.0,0.541666667,0.592592593,0.591950035,0,0.372093023,0.488888889,0.766182299,Graduate,1,0
0.400342408,0,0.0,0.285714286,0.466588166,0,0,0.458333333,0,0.0,0.860465116,0.181818182,0.2,0.464285714,1,0,0,0,0,0,0.148148148,0,0,0.375,0.958333333,0.416666667,0.500899281,0,0,0.375,0.541666667,0.296296296,0.494795281,0,0.209302326,0.0,0.124174373,Graduate,0,0
0.400355477,0,0.807692308,0.285714286,0.0,0,0,0.525,0,0.418604651,0.0,0.545454545,0.666666667,0.5,1,0,0,0,1,0,0.888888889,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.375,0.0,0.0,0,0.372093023,0.488888889,0.766182299,Dropout,2,0
0.400368546,0,0.826923077,0.285714286,0.418310274,0,0,0.458333333,0,0.837209302,0.837209302,0.545454545,0.6,0.589285714,0,0,0,0,0,0,0.222222222,0,0,0.625,0.958333333,0.333333333,0.45368705,0,0,0.625,1.0,0.148148148,0.378209577,0,0.558139535,0.288888889,0.772787318,Enrolled,1,0
0.400381615,0,0.307692308,0.571428571,0.503090963,0,0,0.541666667,0,0.046511628,0.046511628,0.121212121,0.2,0.4875,1,0,0,0,0,0,0.074074074,0,0,0.375,0.625,0.333333333,0.500899281,0,0,0.375,0.458333333,0.296296296,0.436502429,0,0.0,0.755555556,0.578599736,Enrolled,0,0
0.400394684,0,0.826923077,0.285714286,0.466588166,0,0,0.458333333,0,0.0,0.0,0.242424242,0.266666667,0.589285714,1,0,0,0,1,0,0.222222222,0,0,0.625,0.875,0.25,0.500899281,0,0,0.625,0.875,0.148148148,0.572519084,0,0.209302326,0.0,0.124174373,Enrolled,0,0
0.400407753,0,0.730769231,0.285714286,0.466588166,0,0,0.458333333,0,0.837209302,0.837209302,0.545454545,0.4,0.757142857,1,0,0,0,0,0,0.814814815,0,0,0.625,1.0,0.416666667,0.651978417,0,0,0.625,0.458333333,0.37037037,0.533657183,0,0.151162791,0.488888889,1.0,Dropout,1,0
0.400420822,0,0.0,0.285714286,0.710921401,0,0,0.541666667,0,0.860465116,0.860465116,0.424242424,0.466666667,0.528571429,1,0,0,0,0,0,0.148148148,0,0,0.875,0.708333333,0.333333333,0.496178058,0,0,1.0,0.625,0.518518519,0.607050659,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.400433891,0,0.0,0.285714286,0.503090963,0,0,0.808333333,0,0.046511628,0.0,0.181818182,0.333333333,0.714285714,1,0,0,0,1,0,0.074074074,0,0,0.375,0.375,0.416666667,0.642535971,0,0,0.375,0.291666667,0.37037037,0.533657183,0,0.0,0.755555556,0.578599736,Graduate,0,0
0.400446959,0,0.730769231,0.285714286,0.418310274,0,0,0.51,0,0.046511628,0.069767442,0.545454545,0.133333333,0.142857143,0,0,0,0,1,0,0.666666667,0,0,0.625,0.791666667,0.25,0.477293165,0,0,0.625,1.0,0.222222222,0.404117511,0,0.73255814,0.111111111,0.640686922,Dropout,1,0
0.400460028,0,0.0,0.285714286,0.710921401,0,0,0.558333333,0,0.046511628,0.046511628,0.121212121,0.133333333,0.558928571,0,0,0,0,0,0,0.074074074,0,0,0.875,0.625,0.583333333,0.564973022,0,0,1.0,0.625,0.592592593,0.614295628,0,0.918604651,0.8,0.0,Graduate,1,0
0.400473097,0,0.730769231,0.285714286,0.466588166,0,0,0.458333333,0,0.837209302,0.813953488,1.0,1.0,0.557142857,1,0,0,0,1,0,0.962962963,0,0,0.375,0.291666667,0.0,0.0,0,0,0.375,0.291666667,0.0,0.0,0,0.0,0.755555556,0.578599736,Dropout,2,0
0.400486166,0,0.826923077,0.285714286,0.466588166,0,0,0.791666667,0,0.0,0.418604651,0.242424242,0.6,0.946428571,0,0,0,0,0,0,0.148148148,0,0,0.625,0.541666667,0.5,0.662769784,0,0,0.625,0.375,0.444444444,0.611380985,0,1.0,0.244444444,0.414795244,Graduate,1,0
0.400499235,0,0.307692308,0.285714286,0.503090963,0,0,0.475,0,0.0,0.837209302,0.242424242,0.6,0.446428571,0,0,0,0,0,0,0.222222222,0,0,0.375,0.708333333,0.25,0.43794964,0,0,0.375,0.875,0.148148148,0.417071478,0,0.0,0.755555556,0.578599736,Enrolled,1,0
0.400512304,0,0.0,0.285714286,0.503090963,0,0,0.458333333,0,0.0,0.860465116,0.545454545,0.6,0.401785714,0,0,0,0,1,0,0.074074074,0,0,0.375,0.291666667,0.416666667,0.557553957,0,0,0.375,0.458333333,0.37037037,0.502567661,0,0.558139535,0.288888889,0.772787318,Graduate,2,0
0.400525373,0,0.307692308,0.285714286,0.811009714,0,0,0.325,0,0.0,0.0,0.242424242,0.666666667,0.319642857,0,0,0,0,1,0,0.222222222,0,0,0.625,0.541666667,0.5,0.649280576,0,0,0.625,0.625,0.37037037,0.689104788,0,0.918604651,0.8,0.0,Graduate,1,0
0.400538442,0,0.0,0.285714286,0.871651457,0,0,0.508333333,0,0.860465116,0.860465116,0.545454545,0.533333333,0.5125,1,0,0,0,1,0,0.222222222,0,0,0.625,0.625,0.416666667,0.482014388,0,0,0.625,0.791666667,0.148148148,0.45593338,0,0.558139535,0.288888889,0.772787318,Enrolled,0,0
0.400551511,0,0.0,0.857142857,0.710921401,0,0,0.375,0,0.418604651,0.418604651,0.303030303,0.466666667,0.325,1,0,0,0,0,0,0.222222222,0,0,0.875,0.458333333,0.583333333,0.66897482,0,0,1.0,0.541666667,0.592592593,0.581263012,0,0.558139535,0.288888889,0.772787318,Enrolled,0,0
0.40056458,0,0.307692308,0.571428571,0.710921401,0,0,0.575,0,0.0,0.418604651,0.242424242,0.466666667,0.528571429,1,0,0,0,0,0,0.074074074,0,0,0.875,0.541666667,0.583333333,0.638489209,0,0,1.0,0.541666667,0.592592593,0.771686329,0,0.73255814,0.111111111,0.640686922,Graduate,0,0
0.400577649,0,0.0,1.0,0.710921401,0,0,0.391666667,0,0.418604651,0.860465116,0.242424242,0.333333333,0.392857143,1,0,0,0,0,0,0.222222222,0,0,0.875,0.625,0.5,0.659847122,0,0,1.0,0.791666667,0.444444444,0.620448762,0,0.406976744,0.311111111,0.80317041,Graduate,0,0
0.400590718,0,0.307692308,0.285714286,0.556667648,0,0,0.341666667,0,0.418604651,0.860465116,0.545454545,0.333333333,0.3875,0,0,0,0,0,0,0.148148148,0,0,0.625,0.541666667,0.416666667,0.40647482,0,0,0.625,0.541666667,0.296296296,0.47536433,0,0.151162791,0.488888889,1.0,Enrolled,1,0
0.400603787,0,0.307692308,0.285714286,0.811009714,0,0,0.341666667,0,0.0,0.0,0.242424242,0.466666667,0.396428571,1,0,0,0,0,0,0.074074074,0,0,0.625,0.458333333,0.416666667,0.595323741,0,0,0.625,0.541666667,0.444444444,0.611380985,0,0.918604651,0.8,0.0,Graduate,0,0
0.400616856,0,0.0,0.285714286,0.710921401,0,0,0.691666667,0,0.418604651,0.837209302,0.545454545,0.6,0.633928571,0,0,0,0,0,0,0.074074074,0,0,1.0,0.541666667,0.583333333,0.637140288,0,0,1.0,0.541666667,0.518518519,0.645801527,0,0.593023256,1.0,0.311756935,Graduate,1,0
0.400629925,0,0.307692308,1.0,0.710921401,0,0,0.491666667,0,0.418604651,0.837209302,0.303030303,0.6,0.553571429,1,0,0,0,0,0,0.074074074,0,0,0.875,0.458333333,0.583333333,0.639433453,0,0,1.0,0.625,0.592592593,0.767692189,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.400642994,0,0.826923077,0.285714286,0.418310274,0,0,0.291666667,0,0.0,0.418604651,0.242424242,0.466666667,0.410714286,1,0,0,0,1,0,0.444444444,0,0,0.625,0.375,0.0,0.0,0,0,0.625,0.541666667,0.0,0.0,0,0.918604651,0.8,0.0,Dropout,2,0
0.400656063,0,0.0,0.571428571,0.566087724,0,0,0.51,0,0.860465116,0.418604651,0.0,0.333333333,0.321428571,0,0,0,0,1,0,0.222222222,0,0,0.625,0.875,0.0,0.0,0,0,0.625,0.875,0.0,0.0,0,0.0,0.755555556,0.578599736,Dropout,2,0
0.400669132,0,0.0,0.285714286,0.566087724,0,0,0.525,0,0.0,0.0,0.363636364,0.4,0.65,1,0,0,0,1,0,0.148148148,0,0,0.625,0.541666667,0.416666667,0.387589928,0,0,0.625,0.625,0.296296296,0.533657183,0,0.372093023,0.488888889,0.766182299,Graduate,0,0
0.400682201,0,0.0,0.285714286,0.710921401,0,0,0.775,0,0.0,0.418604651,0.545454545,0.6,0.535714286,0,0,0,0,0,0,0.074074074,0,0,1.0,0.541666667,0.583333333,0.740467626,0,0,1.0,0.541666667,0.518518519,0.730853574,0,0.372093023,0.488888889,0.766182299,Graduate,1,0
0.40069527,0,0.730769231,0.285714286,0.811009714,0,0,0.291666667,0,0.837209302,0.837209302,0.545454545,0.6,0.232142857,0,0,0,0,1,0,1.0,0,0,0.875,0.708333333,0.333333333,0.430080935,0,0,0.875,0.625,0.37037037,0.47147814,0,0.0,0.755555556,0.578599736,Enrolled,1,0
0.400708339,0,0.307692308,0.285714286,0.556667648,0,0,0.241666667,0,0.837209302,0.837209302,0.545454545,0.6,0.3875,0,0,0,0,0,0,0.148148148,0,0,0.625,0.791666667,0.333333333,0.666142086,0,0,0.625,0.708333333,0.444444444,0.481841314,0,0.0,0.755555556,0.578599736,Graduate,1,0
0.400721408,0,0.0,0.285714286,0.466588166,0,0,0.958333333,0,0.0,0.0,0.242424242,0.266666667,1.0,1,0,0,0,0,0,0.444444444,0,0,0.375,0.625,0.416666667,0.626798561,0,0,0.375,0.541666667,0.37037037,0.702058755,0,0.209302326,0.0,0.124174373,Graduate,0,0
0.400734477,0,0.730769231,0.285714286,0.556667648,0,0,0.51,0,0.76744186,0.76744186,0.0,0.0,0.375,0,0,0,0,0,0,1.0,0,0,0.625,0.875,0.0,0.0,0,0,0.625,0.541666667,0.0,0.0,0,0.0,0.755555556,0.578599736,Dropout,1,0
0.400747546,0,0.0,0.285714286,0.503090963,0,0,0.091666667,0,0.0,0.837209302,0.242424242,0.533333333,0.148214286,1,0,0,0,1,0,0.222222222,0,0,0.375,0.958333333,0.25,0.34352518,0,0,0.375,0.875,0.148148148,0.45593338,0,0.73255814,0.111111111,0.640686922,Dropout,0,0
0.400760615,0,0.826923077,0.285714286,0.466588166,0,0,0.625,0,0.0,0.0,0.545454545,0.266666667,0.767857143,1,0,0,0,0,0,0.296296296,0,0,0.625,0.541666667,0.5,0.581834532,0,0,0.625,0.625,0.444444444,0.663196854,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.400773684,0,0.0,0.285714286,0.556667648,0,0,0.075,0,0.860465116,0.860465116,0.424242424,0.466666667,0.116071429,1,0,0,0,0,0,0.222222222,0,0,0.625,0.458333333,0.5,0.622302158,0,0,0.625,0.458333333,0.37037037,0.673560028,0,0.558139535,0.288888889,0.772787318,Graduate,0,0
0.400786753,0,0.730769231,0.285714286,0.0,0,0,0.51,0,0.837209302,0.837209302,0.545454545,0.333333333,0.428571429,0,0,0,0,1,0,1.0,0,0,0.625,1.0,0.0,0.0,0,0,0.625,0.541666667,0.0,0.0,0,0.73255814,0.111111111,0.640686922,Dropout,2,0
0.400799822,0,0.0,0.285714286,0.871651457,0,0,0.51,0,0.860465116,0.418604651,0.545454545,0.2,0.919642857,1,0,0,0,0,0,0.222222222,0,0,0.625,0.375,0.5,0.689748201,0,0,0.625,0.375,0.444444444,0.611380985,0,0.372093023,0.488888889,0.766182299,Graduate,0,0
0.400812891,0,0.730769231,0.285714286,0.743891669,0,0,0.291666667,0,0.418604651,0.418604651,0.242424242,0.666666667,0.696428571,0,0,0,0,0,0,0.666666667,0,0,0.875,0.625,0.583333333,0.635191847,0,0,1.0,0.708333333,0.518518519,0.548338345,0,0.918604651,0.8,0.0,Graduate,1,0
0.40082596,0,0.730769231,0.285714286,0.871651457,0,0,0.51,0,0.837209302,0.837209302,0.545454545,0.6,0.267857143,0,0,0,0,1,0,1.0,0,0,0.625,0.375,0.5,0.626798561,0,0,0.625,0.375,0.444444444,0.766828591,0,1.0,0.244444444,0.414795244,Graduate,1,0
0.400839029,0,0.0,0.285714286,1.0,0,0,0.625,0,0.418604651,0.837209302,0.545454545,0.6,0.6125,0,0,0,0,0,0,1.0,0,0,0.375,0.291666667,0.416666667,0.576438849,0,0,0.375,0.375,0.37037037,0.580291464,0,0.209302326,0.0,0.124174373,Enrolled,1,0
0.400852098,0,0.0,0.285714286,0.710921401,0,0,0.591666667,0,0.837209302,0.837209302,0.545454545,0.6,0.464285714,1,0,0,0,0,0,0.148148148,0,0,1.0,0.541666667,0.583333333,0.535431655,0,0,1.0,0.541666667,0.518518519,0.562081888,0,0.593023256,1.0,0.311756935,Graduate,0,0
0.400865167,0,0.0,0.571428571,0.503090963,0,0,0.591666667,0,0.418604651,0.837209302,0.545454545,0.6,0.501785714,1,0,0,0,1,0,0.148148148,0,0,0.375,0.625,0.166666667,0.35926259,0,0,0.375,0.291666667,0.0,0.0,0,0.372093023,0.488888889,0.766182299,Dropout,2,0
0.400878236,0,0.0,0.285714286,0.811009714,0,0,0.308333333,0,0.046511628,0.837209302,0.121212121,0.533333333,0.317857143,0,0,0,0,1,0,0.222222222,0,0,0.375,0.291666667,0.0,0.0,0,0,0.375,0.291666667,0.0,0.0,0,0.209302326,0.0,0.124174373,Enrolled,2,0
0.400891305,0,0.961538462,0.285714286,0.503090963,0,0,0.458333333,0,0.0,0.860465116,0.181818182,0.466666667,0.333928571,0,0,0,0,0,0,0.222222222,0,0,0.375,0.458333333,0.25,0.500899281,0,0,0.375,0.375,0.37037037,0.440388619,0,0.151162791,0.488888889,1.0,Graduate,1,0
0.400904374,0,0.0,0.857142857,0.871651457,0,0,0.375,0,0.418604651,0.418604651,0.424242424,0.466666667,0.4125,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.642535971,0,0,0.625,0.458333333,0.444444444,0.611380985,0,1.0,0.244444444,0.414795244,Graduate,0,0
0.400917443,0,0.0,0.285714286,0.871651457,0,0,0.475,0,0.0,0.418604651,0.242424242,0.533333333,0.414285714,1,0,0,0,1,0,0.222222222,0,0,0.625,0.541666667,0.416666667,0.642535971,0,0,0.625,0.708333333,0.37037037,0.518112422,0,0.558139535,0.288888889,0.772787318,Enrolled,0,0
0.400930512,0,0.0,0.285714286,0.466588166,0,0,0.375,0,0.860465116,0.418604651,0.242424242,0.6,0.6375,1,0,0,0,0,0,0.148148148,0,0,0.375,0.875,0.166666667,0.784172662,0,0,0.375,0.625,0.296296296,0.553088133,0,0.209302326,0.0,0.124174373,Enrolled,0,0
0.400943581,0,0.0,0.857142857,0.556667648,0,0,0.491666667,0,0.0,0.0,0.545454545,0.6,0.55,1,0,0,0,0,0,0.222222222,0,0,0.625,0.625,0.5,0.45368705,0,0,0.625,0.375,0.444444444,0.468887347,0,0.151162791,0.488888889,1.0,Graduate,0,0
0.40095665,0,0.730769231,0.285714286,0.871651457,0,0,0.51,0,0.418604651,0.418604651,0.181818182,0.2,0.125,0,0,0,0,1,0,1.0,0,0,0.625,0.708333333,0.416666667,0.40647482,0,0,0.625,0.791666667,0.148148148,0.45593338,0,0.372093023,0.488888889,0.766182299,Enrolled,1,0
0.400969719,0,0.961538462,0.285714286,0.493082131,0,0,0.291666667,0,0.046511628,0.046511628,0.121212121,0.266666667,0.557142857,1,0,0,0,1,0,0.888888889,0,0,0.375,0.291666667,0.333333333,0.477293165,0,0,0.375,0.625,0.222222222,0.533657183,0,0.0,0.755555556,0.578599736,Graduate,2,0
0.400982788,0,0.0,0.285714286,0.556667648,0,0,0.508333333,0,0.418604651,0.418604651,0.242424242,0.466666667,0.423214286,0,0,0,0,0,0,0.074074074,0,0,0.625,0.458333333,0.5,0.563848921,0,0,0.625,0.625,0.444444444,0.533657183,0,0.73255814,0.111111111,0.640686922,Graduate,1,0
0.400995857,0,0.0,0.285714286,0.811009714,0,0,0.408333333,0,0.0,0.0,0.545454545,0.666666667,0.410714286,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.626798561,0,0,0.625,0.458333333,0.37037037,0.626925746,0,0.151162791,0.488888889,1.0,Graduate,0,0
0.401008926,0,0.807692308,0.285714286,0.871651457,0,0,0.291666667,0,0.418604651,0.418604651,0.424242424,0.333333333,0.410714286,1,0,0,0,0,0,0.296296296,0,0,0.625,0.541666667,0.5,0.635791367,0,0,0.625,0.708333333,0.444444444,0.533657183,0,0.918604651,0.8,0.0,Graduate,0,0
0.401021995,0,0.307692308,0.285714286,0.556667648,0,0,0.475,0,0.0,0.860465116,0.242424242,0.333333333,0.414285714,1,0,0,0,0,0,0.148148148,0,0,0.625,0.625,0.416666667,0.45368705,0,0,0.625,0.791666667,0.37037037,0.45593338,0,0.918604651,0.8,0.0,Graduate,0,0
0.401035064,0,0.0,0.857142857,0.710921401,0,0,0.591666667,0,0.837209302,0.837209302,0.545454545,0.6,0.5,1,0,0,0,0,0,0.074074074,0,0,0.875,0.625,0.5,0.548111511,0,0,0.875,0.625,0.444444444,0.572519084,0,0.0,0.755555556,0.578599736,Enrolled,0,0
0.401048133,0,0.730769231,0.285714286,0.503090963,0,0,0.51,0,0.837209302,0.837209302,0.424242424,0.466666667,0.757142857,1,0,0,0,0,0,1.0,0,0,0.375,0.291666667,0.416666667,0.727517986,0,0,0.375,0.291666667,0.37037037,0.642470507,0,0.209302326,0.0,0.124174373,Graduate,1,0
0.401061202,0,0.0,0.285714286,0.566087724,0,0,0.341666667,0,0.837209302,0.837209302,0.545454545,0.2,0.308928571,0,0,0,0,0,0,0.148148148,0,0,0.625,0.0,0.0,0.0,0,0,0.625,0.0,0.0,0.0,0,0.406976744,0.311111111,0.80317041,Dropout,2,0
0.401074271,0,0.0,0.285714286,0.466588166,0,0,0.341666667,0,0.860465116,0.837209302,0.545454545,0.6,0.292857143,0,0,0,0,0,0,0.296296296,0,0,0.625,0.541666667,0.5,0.736960432,0,0,0.625,0.958333333,0.444444444,0.800138793,0,0.406976744,0.311111111,0.80317041,Graduate,1,0
0.40108734,0,0.0,0.285714286,0.91875184,0,0,0.625,0,0.418604651,0.418604651,0.545454545,0.333333333,0.8,0,0,0,0,0,0,0.074074074,0,0,0.625,0.541666667,0.5,0.563848921,0,0,0.625,0.625,0.37037037,0.595836225,0,0.558139535,0.288888889,0.772787318,Enrolled,1,0
0.401100409,0,0.730769231,0.285714286,0.503090963,0,0,0.458333333,0,0.837209302,0.837209302,0.545454545,0.6,0.441071429,0,0,0,0,1,0,0.592592593,0,0,0.375,0.375,0.0,0.0,0,0,0.375,0.291666667,0.0,0.0,0,0.151162791,0.488888889,1.0,Dropout,2,0
0.401113478,0,0.0,0.857142857,0.871651457,0,0,0.458333333,0,0.418604651,0.418604651,0.242424242,0.466666667,1.0,1,0,0,0,0,0,0.074074074,0,0,0.625,0.0,0.0,0.0,0,0,0.625,0.0,0.0,0.0,0,0.73255814,0.111111111,0.640686922,Dropout,0,0
0.401126547,0,0.0,1.0,0.710921401,0,0,0.508333333,0,0.860465116,0.837209302,0.545454545,0.333333333,0.521428571,1,0,0,0,0,0,0.074074074,0,0,0.875,0.625,0.583333333,0.667191247,0,0,1.0,0.791666667,0.518518519,0.597682165,0,0.918604651,0.8,0.0,Graduate,0,0
0.401139616,0,0.307692308,0.857142857,0.871651457,0,0,0.375,0,0.418604651,0.418604651,0.242424242,0.466666667,0.4375,1,0,0,0,0,0,0.074074074,0,0,0.625,0.375,0.5,0.579586331,0,0,0.625,0.375,0.444444444,0.585473051,0,0.73255814,0.111111111,0.640686922,Graduate,0,0
0.401152685,0,0.307692308,1.0,0.710921401,0,0,0.675,0,0.418604651,0.860465116,0.545454545,0.533333333,0.6,1,0,0,0,0,0,0.074074074,0,0,0.875,0.541666667,0.583333333,0.60948741,0,0,1.0,0.625,0.592592593,0.772172103,0,0.73255814,0.111111111,0.640686922,Graduate,0,0
0.401165754,0,0.0,1.0,0.503090963,0,0,0.408333333,0,0.0,0.418604651,0.181818182,0.333333333,0.430357143,1,0,0,0,0,0,0.148148148,0,0,0.375,0.375,0.416666667,0.689748201,0,0,0.375,0.375,0.37037037,0.611380985,0,0.151162791,0.488888889,1.0,Graduate,0,0
0.401178823,0,0.730769231,0.285714286,0.556667648,0,0,0.51,0,0.418604651,0.418604651,0.545454545,0.6,0.089285714,0,0,0,0,0,0,0.740740741,0,0,0.625,0.458333333,0.5,0.40647482,0,0,0.625,0.708333333,0.222222222,0.45593338,0,0.406976744,0.311111111,0.80317041,Graduate,1,0
0.401191892,0,0.826923077,0.285714286,0.418310274,0,0,0.458333333,0,0.837209302,0.860465116,0.363636364,0.4,0.589285714,1,0,0,0,1,0,0.37037037,0,0,0.625,0.958333333,0.166666667,0.500899281,0,0,0.625,0.875,0.444444444,0.47814018,0,1.0,0.244444444,0.414795244,Enrolled,1,0
0.401204961,0,0.307692308,0.857142857,0.566087724,0,0,0.408333333,0,0.837209302,0.418604651,0.242424242,0.666666667,0.355357143,1,0,0,0,0,0,0.148148148,0,0,0.375,0.958333333,0.166666667,0.31205036,0,0,0.625,0.875,0.074074074,0.378209577,0,0.918604651,0.8,0.0,Dropout,0,0
0.40121803,0,0.307692308,0.285714286,0.503090963,0,0,0.575,0,0.0,0.0,0.242424242,0.666666667,0.489285714,0,0,0,0,1,0,0.074074074,0,0,0.375,0.625,0.083333333,0.40647482,0,0,0.375,0.625,0.074074074,0.611380985,0,0.372093023,0.488888889,0.766182299,Dropout,2,0
0.401231099,0,0.730769231,0.285714286,0.486605829,0,0,0.791666667,0,0.837209302,0.837209302,0.545454545,0.4,0.694642857,0,0,0,0,1,0,0.518518519,0,0,0.375,0.541666667,0.166666667,0.500899281,0,0,0.375,0.625,0.222222222,0.559565117,0,0.372093023,0.488888889,0.766182299,Enrolled,1,0
0.401244168,0,0.307692308,0.571428571,0.871651457,0,0,0.325,0,0.418604651,0.418604651,0.545454545,0.6,0.4875,0,0,0,0,1,0,0.148148148,0,0,0.625,0.458333333,0.416666667,0.595323741,0,0,0.625,0.375,0.37037037,0.63728892,0,0.918604651,0.8,0.0,Enrolled,1,0
0.401257237,0,0.0,0.285714286,0.457756844,0,0,0.408333333,0,0.860465116,0.837209302,0.060606061,0.066666667,0.714285714,0,0,0,0,1,0,0.296296296,0,0,0.625,0.375,0.5,0.43794964,0,0,0.625,0.458333333,0.296296296,0.572519084,0,0.372093023,0.488888889,0.766182299,Graduate,1,0
