ProductID,Date,Zip,Units,Revenue,Country
2379,6/30/2009,722-1732,1,188.9475,Japan
487,6/30/2009,720-0817,1,1086.4875,Japan
690,6/30/2009,722-1514,1,375.1125,Japan
759,6/30/2009,960-1400,1,165.3225,Japan
826,6/30/2009,722-0345,1,1175.9475,Japan
1182,6/30/2009,722-2417,1,157.4475,Japan
1958,6/30/2009,720-1702,1,78.6975,Japan
496,7/4/2009,720-1525,1,942.1125,Japan
491,7/4/2009,723-0007,1,942.1125,Japan
2213,7/4/2009,722-0031,1,91.8225,Japan
1830,7/5/2009,722-1623,1,304.4475,Japan
764,7/7/2009,722-2211,1,333.3225,Japan
1085,7/7/2009,722-2401,2,183.645,Japan
1172,7/7/2009,720-1902,1,472.4475,Japan
1223,9/9/2009,721-0902,1,385.8225,Japan
1061,1/26/2008,721-0931,1,146.9475,Japan
1053,1/26/2008,960-1301,1,280.8225,Japan
1172,1/26/2008,720-1523,1,472.4475,Japan
2269,1/12/2008,720-0808,1,322.8225,Japan
473,1/15/2008,722-0053,1,1537.725,Japan
977,1/15/2008,722-1732,1,509.1975,Japan
425,1/15/2008,723-0007,1,1011.675,Japan
1863,6/30/2012,960-8156,1,787.4475,Japan
2099,6/30/2012,961-0066,1,430.4475,Japan
763,6/30/2012,961-0935,1,377.9475,Japan
2332,1/23/2009,961-0922,1,514.4475,Japan
1809,12/13/2008,961-0852,1,220.4475,Japan
2384,12/20/2008,960-8103,1,653.5725,Japan
939,12/20/2008,961-0935,1,356.9475,Japan
1519,12/20/2008,960-8232,1,225.645,Japan
1907,12/20/2008,961-0077,1,997.4475,Japan
976,12/20/2008,961-0871,1,338.5725,Japan
965,6/27/2009,961-0922,1,509.1975,Japan
777,6/27/2009,961-0303,1,121.7475,Japan
939,6/27/2009,961-0941,1,372.6975,Japan
1999,6/27/2009,961-0924,1,677.1975,Japan
487,6/27/2009,961-0077,1,1086.4875,Japan
674,7/2/2009,961-0836,1,724.2375,Japan
491,7/2/2009,960-8151,1,942.1125,Japan
2332,7/2/2009,961-0965,1,503.9475,Japan
1253,7/2/2009,960-8057,1,446.145,Japan
1343,7/2/2009,961-0873,1,314.895,Japan
2090,7/2/2009,960-8056,1,356.9475,Japan
734,6/29/2009,961-0835,1,367.4475,Japan
496,12/25/2008,960-8056,1,942.1125,Japan
2225,12/25/2008,960-8211,1,60.3225,Japan
487,7/9/2010,961-0937,1,1102.4475,Japan
633,7/9/2010,961-0954,1,566.9475,Japan
1700,7/10/2010,961-0943,1,104.9475,Japan
1703,7/10/2010,961-0943,1,107.5725,Japan
487,7/10/2010,961-0916,1,1102.4475,Japan
939,7/10/2010,961-0062,1,383.1975,Japan
2197,7/11/2010,961-0816,1,238.8225,Japan
1705,7/11/2010,961-0937,1,146.9475,Japan
599,7/11/2010,961-0957,1,886.9875,Japan
2331,7/15/2010,961-0822,1,614.1975,Japan
1349,7/15/2010,961-0965,1,367.395,Japan
1529,7/15/2010,961-0934,1,419.895,Japan
577,7/15/2010,961-0923,1,1023.6975,Japan
1523,7/15/2010,961-0905,1,312.27,Japan
1182,7/15/2010,960-8056,1,209.9475,Japan
1350,7/15/2010,961-0965,1,367.395,Japan
1182,7/16/2010,960-8066,1,209.9475,Japan
433,7/16/2010,961-0903,1,997.4475,Japan
1229,7/16/2010,961-0965,1,288.6975,Japan
2395,7/19/2010,961-0911,1,157.4475,Japan
734,7/20/2010,960-8056,1,398.9475,Japan
733,7/20/2010,960-8056,1,398.9475,Japan
1924,7/20/2010,961-0941,1,367.4475,Japan
2269,7/20/2010,961-0015,1,333.3225,Japan
1129,7/21/2010,961-0916,1,461.9475,Japan
1989,6/22/2011,960-8071,1,377.9475,Japan
496,6/22/2011,961-0838,1,944.9475,Japan
559,6/22/2011,961-0011,1,629.9475,Japan
1171,6/22/2011,960-8237,1,356.9475,Japan
2396,6/22/2011,961-0853,1,115.4475,Japan
107,6/22/2011,961-0852,1,572.5125,Japan
2225,6/22/2011,960-8155,1,62.9475,Japan
2055,6/22/2011,960-8242,1,656.1975,Japan
2224,6/22/2011,960-8155,1,62.9475,Japan
690,6/27/2011,961-0917,1,367.4475,Japan
487,6/29/2011,961-0841,1,1102.4475,Japan
1851,7/22/2011,961-0066,1,325.4475,Japan
487,7/22/2011,961-0838,1,1102.4475,Japan
1995,7/22/2011,961-0935,1,446.1975,Japan
927,7/23/2011,961-0871,1,514.4475,Japan
1223,6/30/2011,960-8106,1,398.9475,Japan
438,6/30/2011,961-0863,1,997.4475,Japan
819,6/30/2011,961-0885,1,1396.4475,Japan
1172,6/30/2011,961-0901,1,477.6975,Japan
792,12/25/2008,961-0916,1,70.8225,Japan
423,12/25/2008,961-0946,1,1042.3875,Japan
907,12/25/2008,961-0306,1,603.6975,Japan
604,12/25/2008,961-0827,1,508.9875,Japan
927,12/25/2008,960-8055,1,498.6975,Japan
1741,12/25/2008,961-0054,1,456.6975,Japan
400,12/25/2008,961-0925,1,868.6125,Japan
791,12/25/2008,961-0916,1,70.8225,Japan
1086,12/25/2008,961-0835,1,91.8225,Japan
2099,12/25/2008,961-0914,1,409.4475,Japan
981,12/26/2008,960-8242,1,167.9475,Japan
8,12/26/2008,961-0922,2,790.125,Japan
781,11/14/2009,961-0903,1,108.6225,Japan
38,11/22/2009,961-0102,1,446.25,Japan
1053,11/22/2009,960-8228,1,280.8225,Japan
438,11/22/2009,961-0916,1,997.4475,Japan
1823,11/22/2009,961-0825,1,456.6975,Japan
990,7/11/2009,960-8218,1,456.6975,Japan
1343,6/30/2009,960-8018,1,314.895,Japan
433,6/30/2009,961-0303,1,949.9875,Japan
764,6/30/2009,961-0835,1,333.3225,Japan
1061,6/30/2009,960-8018,1,146.9475,Japan
1182,6/30/2009,960-8053,1,181.0725,Japan
2058,6/30/2009,961-0937,1,270.3225,Japan
2224,8/31/2009,961-0838,1,62.9475,Japan
2332,9/3/2009,961-0903,1,503.9475,Japan
528,9/3/2009,961-0402,1,603.4875,Japan
1226,9/12/2009,961-0844,1,566.9475,Japan
2090,9/12/2009,961-0925,1,362.1975,Japan
2045,9/12/2009,961-0943,1,493.4475,Japan
609,11/24/2011,742-1351,1,839.9475,Japan
1086,11/24/2011,725-0012,1,118.0725,Japan
2367,6/22/2012,727-0007,1,492.975,Japan
443,6/30/2012,727-0007,1,892.4475,Japan
2073,6/30/2012,727-0016,1,377.9475,Japan
424,6/30/2012,743-0004,1,1706.1975,Japan
1077,6/30/2012,724-0203,1,383.1975,Japan
1171,6/30/2012,744-0017,1,356.9475,Japan
977,1/24/2009,742-0011,1,503.9475,Japan
420,1/24/2009,727-0006,1,1221.675,Japan
826,1/31/2009,742-1103,1,1044.6975,Japan
604,1/31/2009,743-0063,1,519.4875,Japan
2055,1/31/2009,740-1405,1,629.9475,Japan
438,7/9/2009,960-1407,1,980.4375,Japan
438,7/9/2009,742-2106,1,980.4375,Japan
762,10/10/2009,740-0302,1,191.5725,Japan
433,10/10/2009,742-1504,1,949.9875,Japan
1085,10/10/2009,742-0024,1,91.8225,Japan
1129,10/22/2009,740-1424,1,454.0725,Japan
927,9/12/2009,741-0094,1,498.6975,Japan
261,9/12/2009,742-2105,1,787.2375,Japan
981,9/3/2009,742-0201,1,167.9475,Japan
1845,9/3/2009,742-0005,2,194.145,Japan
577,9/3/2009,740-0031,1,1023.4875,Japan
939,9/3/2009,740-0035,1,372.6975,Japan
1829,9/3/2009,740-1223,1,325.4475,Japan
2380,9/6/2009,742-2802,1,320.1975,Japan
1053,9/6/2009,726-0036,1,272.9475,Japan
609,9/7/2009,742-1103,1,897.4875,Japan
580,9/7/2009,742-0023,1,834.4875,Japan
2206,10/22/2009,742-2108,1,97.0725,Japan
2368,10/22/2009,743-0012,1,733.95,Japan
596,10/23/2009,725-0301,1,829.2375,Japan
989,10/23/2009,740-0034,1,456.6975,Japan
2197,10/23/2009,726-0005,1,230.9475,Japan
689,10/16/2009,740-0034,1,351.4875,Japan
615,10/16/2009,742-1501,1,682.2375,Japan
690,10/21/2009,740-0811,1,375.1125,Japan
1884,10/21/2009,743-0004,1,989.5725,Japan
793,10/21/2009,742-2104,1,89.1975,Japan
792,10/22/2009,740-0033,1,70.8225,Japan
2354,10/22/2009,740-0033,1,377.9475,Japan
1182,10/22/2009,740-0324,1,181.0725,Japan
781,10/10/2009,742-0314,1,108.6225,Japan
1182,10/10/2009,742-0311,1,181.0725,Japan
1830,10/11/2009,744-0032,1,314.9475,Japan
400,10/11/2009,742-0035,1,868.6125,Japan
2354,10/11/2009,742-0416,1,377.9475,Japan
615,10/11/2009,742-2104,1,682.2375,Japan
2332,10/11/2009,726-0012,1,503.9475,Japan
491,10/11/2009,742-2715,1,942.1125,Japan
2387,10/11/2009,742-0334,1,514.4475,Japan
2090,12/4/2009,744-0017,1,362.1975,Japan
1830,12/4/2009,740-0323,1,314.9475,Japan
577,12/5/2009,742-0033,1,1023.6975,Japan
1077,12/5/2009,726-0005,1,341.1975,Japan
1178,12/5/2009,740-1415,1,606.3225,Japan
792,12/18/2009,742-1512,1,70.8225,Japan
1408,12/18/2009,742-1103,1,456.645,Japan
540,6/30/2009,724-0631,1,1312.2375,Japan
907,6/30/2009,743-0072,1,608.9475,Japan
1001,6/30/2009,725-0013,1,417.3225,Japan
1348,6/30/2009,742-1511,1,330.645,Japan
1920,6/30/2009,742-0041,1,267.6975,Japan
2055,7/4/2009,742-0041,1,629.9475,Japan
2090,7/4/2009,725-0013,1,356.9475,Japan
2275,7/4/2009,726-0036,1,367.4475,Japan
2262,7/4/2009,742-0201,1,335.9475,Japan
702,7/5/2009,724-0612,1,307.0725,Japan
496,7/7/2009,742-0006,1,942.1125,Japan
2238,7/7/2009,742-2801,1,131.1975,Japan
1053,7/7/2009,742-1103,1,280.8225,Japan
760,1/25/2008,742-0034,1,162.6975,Japan
1852,1/26/2008,741-0091,1,167.9475,Japan
1191,1/26/2008,742-1100,1,265.0725,Japan
2262,1/26/2008,726-0036,1,335.9475,Japan
790,1/13/2008,742-0009,1,225.6975,Japan
415,1/13/2008,742-1101,1,649.425,Japan
578,1/15/2008,742-0315,1,776.7375,Japan
781,1/15/2008,742-0322,1,108.6225,Japan
604,1/15/2008,740-0721,1,519.4875,Japan
2054,1/15/2008,726-0036,1,598.4475,Japan
778,1/15/2008,740-0033,1,121.7475,Japan
504,1/15/2008,742-0335,1,1837.2375,Japan
438,1/3/2008,740-1415,1,980.4375,Japan
497,1/4/2008,742-1353,1,1495.9875,Japan
2099,1/4/2008,742-0314,1,409.4475,Japan
2286,1/4/2008,742-1400,1,724.4475,Japan
559,1/5/2008,740-1213,1,629.7375,Japan
615,1/5/2008,740-0312,1,682.2375,Japan
1175,1/5/2008,742-2301,1,624.6975,Japan
1115,1/5/2008,742-2102,1,362.1975,Japan
674,1/6/2008,742-1512,1,713.7375,Japan
604,1/6/2008,742-2102,1,519.4875,Japan
473,1/8/2008,724-0304,1,1537.725,Japan
1009,1/8/2008,744-0025,1,107.5725,Japan
580,1/8/2008,742-0426,1,834.4875,Japan
2295,1/12/2008,740-0312,1,908.1975,Japan
580,9/12/2009,960-8237,1,834.4875,Japan
1000,9/12/2009,961-0027,1,97.0725,Japan
2275,9/12/2009,960-8136,1,372.6975,Japan
981,9/12/2009,961-0803,1,167.9475,Japan
400,9/12/2009,961-0881,1,868.6125,Japan
2361,9/12/2009,961-0816,1,587.475,Japan
599,9/6/2009,961-0835,1,886.9875,Japan
759,9/6/2009,961-0816,1,165.3225,Japan
2379,8/31/2009,961-0946,1,188.9475,Japan
443,8/31/2009,961-0845,1,923.7375,Japan
791,8/31/2009,961-0401,1,70.8225,Japan
596,7/7/2009,961-0916,1,829.2375,Japan
1062,7/7/2009,961-0972,1,146.9475,Japan
2332,6/30/2009,961-0077,1,514.4475,Japan
965,9/27/2009,960-8242,1,509.1975,Japan
2171,9/27/2009,960-8021,1,435.6975,Japan
487,9/27/2009,961-0912,1,1086.4875,Japan
791,5/18/2009,961-0915,1,70.8225,Japan
733,5/19/2009,960-8228,1,367.4475,Japan
760,10/17/2008,960-8214,1,165.3225,Japan
1114,10/12/2008,960-8066,1,157.4475,Japan
580,10/12/2008,961-0835,1,834.4875,Japan
977,10/12/2008,961-0934,1,509.1975,Japan
2086,10/12/2008,960-8228,1,230.9475,Japan
1097,10/12/2008,961-0937,1,314.9475,Japan
2262,10/12/2008,960-8125,1,335.9475,Japan
1136,10/12/2008,960-8231,1,761.1975,Japan
2092,10/12/2008,960-8233,1,341.1975,Japan
1129,10/13/2008,960-8026,1,448.8225,Japan
2016,10/13/2008,961-0856,1,314.9475,Japan
487,10/13/2008,961-0954,1,1060.2375,Japan
2380,10/13/2008,961-0946,1,304.4475,Japan
690,10/13/2008,961-0904,1,367.2375,Japan
2084,10/13/2008,961-0925,1,661.4475,Japan
438,6/13/2009,961-0846,1,980.4375,Japan
590,6/13/2009,960-8074,1,881.7375,Japan
759,6/13/2009,960-8043,1,165.3225,Japan
826,6/13/2009,960-8051,1,1044.6975,Japan
1527,6/14/2009,960-8225,1,362.145,Japan
2224,6/3/2009,960-8242,1,62.9475,Japan
2225,6/3/2009,960-8242,1,62.9475,Japan
792,6/4/2009,961-0908,1,70.8225,Japan
540,6/4/2009,961-0941,1,1312.2375,Japan
487,8/29/2009,961-0885,1,1086.4875,Japan
976,8/29/2009,961-0011,1,338.5725,Japan
2354,8/23/2009,961-0882,1,383.1975,Japan
1017,8/23/2009,961-0846,1,291.3225,Japan
1186,8/23/2009,961-0871,1,383.1975,Japan
548,8/23/2009,961-0936,1,508.9875,Japan
2365,8/23/2009,961-0062,1,529.725,Japan
615,8/23/2009,961-0834,1,682.2375,Japan
1182,8/23/2009,961-0943,1,181.0725,Japan
491,8/23/2009,961-0011,1,942.1125,Japan
826,8/23/2009,961-0955,1,1044.6975,Japan
2061,8/23/2009,960-8103,1,362.1975,Japan
1889,11/9/2008,961-0077,1,703.4475,Japan
1171,10/30/2008,961-0066,1,330.6975,Japan
2376,10/30/2008,961-0885,1,687.6975,Japan
491,10/30/2008,961-0916,1,935.55,Japan
965,10/30/2008,961-0964,1,503.9475,Japan
491,10/30/2008,961-0015,1,942.1125,Japan
981,10/30/2008,960-8071,1,167.9475,Japan
2365,10/30/2008,961-0077,1,529.725,Japan
443,10/30/2008,960-8157,1,910.6125,Japan
939,10/31/2008,961-0916,1,372.6975,Japan
1009,10/31/2008,961-0066,1,110.1975,Japan
2380,11/7/2008,960-8235,1,309.6975,Japan
992,11/8/2008,961-0941,1,304.4475,Japan
2353,11/8/2008,961-0955,1,451.4475,Japan
2252,11/8/2008,960-8055,1,136.4475,Japan
2269,11/8/2008,961-0917,1,328.0725,Japan
985,11/8/2008,961-0973,1,766.4475,Japan
965,8/28/2009,961-0972,1,509.1975,Japan
2066,8/28/2009,961-0853,1,372.6975,Japan
2412,8/28/2009,961-0027,1,99.6975,Japan
989,9/30/2009,961-0857,1,456.6975,Japan
1995,10/7/2009,961-0943,1,419.9475,Japan
927,10/7/2009,961-0841,1,503.9475,Japan
504,10/7/2009,961-0886,1,1837.2375,Japan
1000,10/7/2009,961-0837,1,104.9475,Japan
2365,10/7/2009,960-8055,1,529.725,Japan
981,10/7/2009,960-8106,1,167.9475,Japan
778,10/7/2009,961-0917,1,125.9475,Japan
400,10/7/2009,961-0915,1,868.6125,Japan
907,10/7/2009,960-8053,1,608.9475,Japan
2076,10/7/2009,961-0827,1,682.4475,Japan
487,10/3/2009,961-0852,1,1086.4875,Japan
764,10/3/2009,961-0844,1,333.3225,Japan
26,10/3/2009,961-0836,1,766.5,Japan
578,10/3/2009,961-0882,1,776.7375,Japan
491,11/18/2009,961-0923,1,942.1125,Japan
2385,11/18/2009,960-8242,1,786.45,Japan
1052,11/18/2009,960-8242,1,251.9475,Japan
487,11/18/2009,960-8032,1,1102.4475,Japan
2354,11/18/2009,961-0963,1,383.1975,Japan
2345,11/18/2009,961-0935,1,435.6975,Japan
2385,11/18/2009,960-8036,1,786.45,Japan
2123,11/19/2009,961-0881,1,619.4475,Japan
1226,1/15/2008,720-0055,1,566.9475,Japan
496,1/15/2008,722-1701,1,942.1125,Japan
826,1/4/2008,722-2211,1,1175.9475,Japan
2090,1/4/2008,722-2417,16,5763.66,Japan
578,1/4/2008,720-1414,1,776.7375,Japan
487,1/4/2008,720-2116,1,1086.4875,Japan
794,1/11/2008,722-0044,1,86.5725,Japan
2212,1/11/2008,721-0955,1,91.8225,Japan
615,1/11/2008,720-0025,1,682.2375,Japan
491,1/11/2008,721-0963,1,942.1125,Japan
681,1/11/2008,722-0062,1,787.2375,Japan
826,1/11/2008,722-0062,1,1144.4475,Japan
1000,12/26/2008,960-1241,1,99.6975,Japan
2380,12/26/2008,721-0925,1,309.6975,Japan
763,12/26/2008,960-1241,1,333.3225,Japan
690,12/26/2008,720-2415,1,367.2375,Japan
792,12/26/2008,722-2402,1,70.8225,Japan
939,12/27/2008,720-2126,1,372.6975,Japan
804,12/27/2008,722-1623,1,167.9475,Japan
1319,12/27/2008,720-2419,1,351.645,Japan
280,12/27/2008,722-0003,1,1049.7375,Japan
496,12/29/2008,723-0063,1,942.1125,Japan
782,12/29/2008,722-0221,1,108.6225,Japan
1982,12/29/2008,720-0817,1,320.1975,Japan
792,12/29/2008,720-0054,1,70.8225,Japan
792,9/11/2009,722-2411,1,70.8225,Japan
2253,9/11/2009,722-0044,1,136.4475,Japan
491,9/12/2009,960-1102,1,942.1125,Japan
496,9/9/2009,722-2416,1,942.1125,Japan
400,9/9/2009,722-1112,1,868.6125,Japan
2387,9/9/2009,720-0816,1,524.9475,Japan
2379,9/9/2009,720-2104,1,188.9475,Japan
487,9/9/2009,960-0809,1,1086.4875,Japan
977,9/9/2009,720-1523,1,509.1975,Japan
1229,9/9/2009,720-2105,1,265.0725,Japan
2331,9/11/2009,722-0003,1,608.9475,Japan
690,9/11/2009,720-0817,1,375.1125,Japan
2345,9/11/2009,721-0902,1,435.6975,Japan
2380,9/13/2009,720-1415,1,320.1975,Japan
907,9/13/2009,721-0924,1,603.6975,Japan
2225,9/13/2009,722-1112,1,60.3225,Japan
554,9/13/2009,723-0054,1,912.6075,Japan
1069,9/13/2009,722-0052,1,157.4475,Japan
2049,9/13/2009,722-0005,1,456.6975,Japan
790,9/14/2009,721-0973,1,225.6975,Japan
2361,7/8/2009,720-2106,1,587.475,Japan
2136,7/8/2009,722-1562,1,419.9475,Japan
689,7/8/2009,720-1523,1,351.4875,Japan
981,7/9/2009,720-2105,1,167.9475,Japan
496,7/15/2009,722-0062,1,942.1125,Japan
548,7/13/2009,722-0332,1,508.9875,Japan
438,7/7/2009,722-0231,1,980.4375,Japan
2197,7/7/2009,720-2127,1,230.9475,Japan
2332,6/30/2009,722-0322,1,493.4475,Japan
487,6/30/2009,722-2411,1,1086.4875,Japan
690,6/30/2009,722-0002,1,375.1125,Japan
791,6/30/2009,721-0915,1,70.8225,Japan
927,6/30/2009,723-0062,1,498.6975,Japan
1005,6/30/2009,960-1101,1,123.3225,Japan
2388,7/10/2009,722-0005,1,325.4475,Japan
681,7/10/2009,720-0054,1,787.2375,Japan
2054,7/10/2009,722-2213,1,598.4475,Japan
423,7/11/2009,722-1732,1,1042.3875,Japan
580,7/15/2009,722-0322,1,834.4875,Japan
992,7/15/2009,721-0914,1,304.4475,Japan
487,7/15/2009,722-2322,1,1086.4875,Japan
1086,8/31/2009,722-1302,1,91.8225,Japan
2016,8/31/2009,722-1623,1,314.9475,Japan
2064,8/31/2009,720-1704,1,556.4475,Japan
2086,8/31/2009,722-0235,1,230.9475,Japan
2353,8/31/2009,720-0551,1,456.6975,Japan
1860,9/1/2009,722-0353,1,183.6975,Japan
1830,9/1/2009,722-2402,1,304.4475,Japan
2387,9/2/2009,723-0062,1,524.9475,Japan
792,9/2/2009,723-0045,1,70.8225,Japan
636,9/2/2009,722-1624,1,915.8625,Japan
676,9/2/2009,721-0907,1,881.7375,Japan
425,9/5/2009,722-0332,1,1011.675,Japan
1907,9/5/2009,720-2105,1,1076.1975,Japan
733,9/6/2009,722-0402,1,377.9475,Japan
689,9/6/2009,722-2322,1,351.4875,Japan
2275,12/26/2008,722-0031,1,372.6975,Japan
2388,1/16/2008,722-2322,1,325.4475,Japan
2171,1/16/2008,721-0952,1,435.6975,Japan
2004,1/16/2008,722-0235,1,435.6975,Japan
2269,1/16/2008,720-1410,1,322.8225,Japan
2055,1/16/2008,722-1732,1,585.3225,Japan
2004,1/16/2008,722-0323,1,435.6975,Japan
1389,1/17/2008,720-0064,1,409.395,Japan
443,1/17/2008,723-0062,1,923.7375,Japan
599,1/9/2008,721-0963,1,886.9875,Japan
1043,1/9/2008,722-2417,1,362.1975,Japan
981,1/23/2008,722-1623,1,167.9475,Japan
1085,1/23/2008,722-0037,1,91.8225,Japan
491,1/2/2008,720-0817,1,942.1125,Japan
491,1/2/2008,722-0322,1,942.1125,Japan
1853,1/2/2008,721-0955,1,367.4475,Japan
1226,1/2/2008,722-0005,1,556.4475,Japan
794,1/3/2008,720-2124,1,86.5725,Japan
781,1/12/2008,742-0337,1,105.9975,Japan
583,1/12/2008,742-0427,1,550.4625,Japan
425,1/24/2008,740-0033,1,1011.675,Japan
2054,1/24/2008,740-0033,1,598.4475,Japan
1920,1/24/2008,740-0322,1,267.6975,Japan
2332,9/6/2009,743-0072,1,503.9475,Japan
2045,9/6/2009,724-0503,1,467.1975,Japan
2332,9/6/2009,726-0036,1,503.9475,Japan
578,12/26/2008,740-0313,1,776.7375,Japan
2385,12/30/2008,740-1213,1,728.7,Japan
1053,1/1/2008,740-0311,1,280.8225,Japan
1086,1/16/2008,740-0315,1,91.8225,Japan
1172,1/16/2008,742-2105,1,472.4475,Japan
1085,1/16/2008,740-0315,1,91.8225,Japan
2384,1/17/2008,742-2106,1,635.1975,Japan
2055,1/17/2008,740-1212,1,585.3225,Japan
548,1/9/2008,740-0323,1,508.9875,Japan
1182,1/23/2008,742-2106,1,157.4475,Japan
1942,1/23/2008,742-0021,1,120.6975,Japan
1175,1/23/2008,742-2106,1,624.6975,Japan
780,1/29/2008,742-2102,1,335.9475,Japan
2379,9/9/2009,740-0312,1,188.9475,Japan
1213,9/9/2009,726-0036,1,519.6975,Japan
2402,9/9/2009,743-0013,2,619.395,Japan
990,9/9/2009,727-0016,1,456.6975,Japan
1182,9/9/2009,740-1424,1,181.0725,Japan
516,9/10/2009,742-0035,1,524.7375,Japan
939,9/10/2009,726-0036,1,372.6975,Japan
2405,11/15/2009,742-0311,1,419.9475,Japan
760,11/15/2009,742-0323,1,165.3225,Japan
496,11/15/2009,724-0625,1,944.9475,Japan
605,11/15/2009,740-0324,1,417.1125,Japan
997,11/15/2009,742-0417,1,771.6975,Japan
2385,11/15/2009,727-0014,1,786.45,Japan
674,11/15/2009,740-0033,1,724.2375,Japan
2391,11/15/2009,743-0075,1,771.6975,Japan
496,11/20/2009,740-0312,1,942.1125,Japan
1001,10/17/2009,740-0034,1,425.1975,Japan
423,10/17/2009,742-0201,1,1042.3875,Japan
516,10/17/2009,744-0017,1,524.7375,Japan
981,10/17/2009,742-2104,1,167.9475,Japan
487,10/17/2009,743-0013,1,1086.4875,Japan
2388,10/17/2009,742-0421,1,330.6975,Japan
491,10/21/2009,727-0016,1,942.1125,Japan
1212,10/21/2009,724-0504,1,388.4475,Japan
577,10/21/2009,743-0052,1,1023.4875,Japan
927,10/21/2009,742-0322,1,503.9475,Japan
512,10/21/2009,742-2711,1,246.4875,Japan
2345,10/21/2009,741-0071,1,435.6975,Japan
438,12/29/2008,742-0201,1,980.4375,Japan
989,12/29/2008,740-0323,1,456.6975,Japan
2099,12/29/2008,726-0011,1,409.4475,Japan
2412,9/6/2009,740-1213,1,99.6975,Japan
981,9/6/2009,740-0324,1,167.9475,Japan
2058,9/6/2009,740-0324,1,272.9475,Japan
958,9/11/2009,725-0005,1,729.6975,Japan
1223,9/11/2009,726-0022,1,385.8225,Japan
690,9/12/2009,743-0007,1,375.1125,Japan
1223,9/9/2009,740-0904,1,385.8225,Japan
1053,9/9/2009,740-0323,1,280.8225,Japan
2379,9/9/2009,742-2715,1,188.9475,Japan
1853,9/9/2009,743-0011,1,377.9475,Japan
2359,9/9/2009,744-0017,1,472.4475,Japan
577,9/9/2009,742-0321,1,1023.4875,Japan
966,9/9/2009,742-1404,1,482.9475,Japan
1850,9/9/2009,743-0009,1,152.1975,Japan
577,9/11/2009,744-0013,1,1023.4875,Japan
995,9/11/2009,726-0033,1,577.4475,Japan
2237,9/11/2009,740-0505,1,183.6975,Japan
1819,9/11/2009,742-2101,1,272.9475,Japan
2086,9/13/2009,742-1103,1,230.9475,Japan
548,9/13/2009,744-0032,1,508.9875,Japan
2067,9/13/2009,742-0033,1,551.1975,Japan
1127,9/13/2009,740-0031,1,766.4475,Japan
1182,7/8/2009,740-0032,1,157.4475,Japan
580,7/8/2009,742-1352,1,834.4875,Japan
1089,7/8/2009,742-0009,1,383.1975,Japan
487,7/8/2009,727-0007,1,1086.4875,Japan
1223,7/9/2009,742-0024,1,385.8225,Japan
2332,7/15/2009,727-0007,1,514.4475,Japan
927,7/15/2009,741-0093,1,503.9475,Japan
1489,7/15/2009,742-1511,1,283.395,Japan
443,7/15/2009,743-0013,1,923.7375,Japan
487,7/21/2009,743-0007,1,1086.4875,Japan
2054,7/21/2009,743-0004,1,603.6975,Japan
1182,7/22/2009,742-1502,1,157.4475,Japan
491,7/22/2009,743-0007,1,942.1125,Japan
952,7/22/2009,726-0036,1,288.6975,Japan
2054,7/22/2009,743-0071,1,603.6975,Japan
2054,7/22/2009,743-0003,1,598.4475,Japan
577,7/9/2009,725-0013,1,1023.4875,Japan
548,7/9/2009,740-0033,1,508.9875,Japan
496,2/12/2008,742-0005,1,942.1125,Japan
1129,7/14/2009,743-0072,1,454.0725,Japan
2253,7/14/2009,726-0036,1,136.4475,Japan
1975,7/14/2009,742-1514,1,57.6975,Japan
2199,7/14/2009,742-0314,1,196.8225,Japan
2402,7/14/2009,743-0007,1,304.4475,Japan
793,1/3/2008,720-2124,1,86.5725,Japan
762,1/3/2008,722-1702,4,766.29,Japan
761,1/3/2008,722-1702,4,766.29,Japan
808,1/9/2008,722-0334,1,338.5725,Japan
443,1/10/2008,721-0955,1,923.7375,Japan
1097,1/25/2008,720-2101,1,320.1975,Japan
976,7/8/2009,960-1108,1,338.5725,Japan
2098,7/14/2009,722-0355,1,309.6975,Japan
400,7/14/2009,721-0911,1,868.6125,Japan
927,7/14/2009,722-0325,1,498.6975,Japan
1966,8/30/2007,720-1702,1,246.6975,Japan
2090,8/30/2007,722-2411,1,351.6975,Japan
432,8/31/2007,960-0811,1,930.3,Japan
760,8/31/2007,723-0066,1,157.4475,Japan
976,8/31/2007,960-1102,1,330.6975,Japan
1053,8/31/2007,723-0033,1,272.9475,Japan
2058,8/31/2007,720-1525,1,267.6975,Japan
2090,8/31/2007,960-1244,1,356.9475,Japan
2353,3/28/2007,722-0343,1,446.1975,Japan
793,3/28/2007,722-0343,1,86.5725,Japan
2269,3/28/2007,720-0808,1,325.4475,Japan
438,12/15/2007,723-0007,1,960.4875,Japan
400,12/19/2007,721-0956,1,844.9875,Japan
1081,12/19/2007,960-1108,1,230.9475,Japan
690,12/19/2007,721-0963,1,367.2375,Japan
609,12/19/2007,722-1623,1,897.4875,Japan
2365,8/13/2008,720-0056,1,529.725,Japan
400,9/30/2008,722-0051,1,844.9875,Japan
761,9/30/2008,723-0015,2,383.145,Japan
965,9/30/2008,722-0005,1,509.1975,Japan
992,9/30/2008,720-1415,1,304.4475,Japan
1950,9/30/2008,722-0052,1,335.9475,Japan
2213,9/30/2008,722-0351,1,91.8225,Japan
2353,9/30/2008,720-2117,1,451.4475,Japan
